source_doi,source_year,source_type,mode,reference_doi,claimed_title,claimed_authors,claimed_year,verdict,authority,title_similarity,detail
10.1080/07380569.2014.879684,2014,journal-article,identified,10.1201/9780080919171,The art of game design: A book of lenses,J.,2008,verified,crossref,100.0,title matches record (100% similarity)
10.1080/07380569.2014.879684,2014,journal-article,described,10.1201/9780080919171,The art of game design: A book of lenses,J.,2008,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching book-review (100% title similarity)"
10.1080/07380569.2014.879684,2014,journal-article,identified,10.1163/9789087903121_004,The design and use of simulation computer games in education,D.,2007,mismatch,crossref,37.64705882352941,identifier resolves to a DIFFERENT work. Document claims 'The design and use of simulation computer games in education'; record holds 'In Praise of Epistemology' (38% similarity)
10.1080/07380569.2014.879684,2014,journal-article,described,10.1163/9789087903121_004,The design and use of simulation computer games in education,D.,2007,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching book (100% title similarity)"
10.1080/07380569.2014.879684,2014,journal-article,identified,10.1163/9789087903121,The design and use of simulation computer games in education,B.E.,2007,verified,crossref,100.0,title matches record (100% similarity)
10.1080/07380569.2014.879684,2014,journal-article,described,10.1163/9789087903121,The design and use of simulation computer games in education,B.E.,2007,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching book (100% title similarity)"
10.1016/j.matchar.2014.08.001,2014,journal-article,identified,10.1016/j.ijmachtools.2006.01.007,The influence of the ratio of “rotational speed/traverse speed” (ω/ν) on mechanical properties of AZ31 friction stir welds,Gharacheh,2006,verified,crossref,99.01960784313725,title matches record (99% similarity)
10.1016/j.matchar.2014.08.001,2014,journal-article,described,10.1016/j.ijmachtools.2006.01.007,The influence of the ratio of “rotational speed/traverse speed” (ω/ν) on mechanical properties of AZ31 friction stir welds,Gharacheh,2006,verified,crossref,99.01960784313725,matched a Crossref record by title search (99% similarity); no DOI given in document
10.1016/j.matchar.2014.08.001,2014,journal-article,identified,10.1016/j.actamat.2008.09.011,Friction stir welding of AZ31 magnesium alloy rolled sheets: influence of processing parameters,Commin,2009,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.matchar.2014.08.001,2014,journal-article,described,10.1016/j.actamat.2008.09.011,Friction stir welding of AZ31 magnesium alloy rolled sheets: influence of processing parameters,Commin,2009,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.matchar.2014.08.001,2014,journal-article,identified,10.1016/s0167-577x(00)00041-0,Fracture behavior of AZ91 magnesium alloy,Lu,2000,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.matchar.2014.08.001,2014,journal-article,described,10.1016/s0167-577x(00)00041-0,Fracture behavior of AZ91 magnesium alloy,Lu,2000,verified,crossref,86.11111111111111,matched a Crossref record by title search (86% similarity); no DOI given in document
10.1016/j.matchar.2014.08.001,2014,journal-article,identified,10.1016/s0921-5093(01)01358-2,Microstructural studies of friction stir welds in 2024-T3 aluminum,Sutton,2002,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.matchar.2014.08.001,2014,journal-article,described,10.1016/s0921-5093(01)01358-2,Microstructural studies of friction stir welds in 2024-T3 aluminum,Sutton,2002,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.matchar.2014.08.001,2014,journal-article,identified,10.1016/j.scriptamat.2006.10.035,Enhanced mechanical properties of Mg–Al–Zn cast alloy via friction stir processing,Feng,2007,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.matchar.2014.08.001,2014,journal-article,described,10.1016/j.scriptamat.2006.10.035,Enhanced mechanical properties of Mg–Al–Zn cast alloy via friction stir processing,Feng,2007,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.matchar.2014.08.001,2014,journal-article,identified,10.1007/s11661-012-1373-4,"Effects of rotation rates on microstructure, mechanical properties, and fracture behavior of friction stir-welded (FSW) AZ31 magnesium alloy",Yang,2013,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.matchar.2014.08.001,2014,journal-article,described,10.1007/s11661-012-1373-4,"Effects of rotation rates on microstructure, mechanical properties, and fracture behavior of friction stir-welded (FSW) AZ31 magnesium alloy",Yang,2013,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.ecoenv.2013.10.002,2014,journal-article,identified,10.1016/s0378-4274(02)00104-2,Predicting three narcosis mechanisms of aquatic toxicity,Ren,2002,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.ecoenv.2013.10.002,2014,journal-article,described,10.1016/s0378-4274(02)00104-2,Predicting three narcosis mechanisms of aquatic toxicity,Ren,2002,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.ecoenv.2013.10.002,2014,journal-article,identified,10.1897/03-40,Reproductive and developmental effects of atrazine on the estuarine meiobenthic copepod Amphiascus tenuiremis,Bejarano,2003,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.ecoenv.2013.10.002,2014,journal-article,described,10.1897/03-40,Reproductive and developmental effects of atrazine on the estuarine meiobenthic copepod Amphiascus tenuiremis,Bejarano,2003,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.ecoenv.2013.10.002,2014,journal-article,identified,10.1897/03-501.1,Copper toxicity in relation to surface water-dissolved organic matter: Biological effects to Daphnia magna,Kramer,2004,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.ecoenv.2013.10.002,2014,journal-article,described,10.1897/03-501.1,Copper toxicity in relation to surface water-dissolved organic matter: Biological effects to Daphnia magna,Kramer,2004,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.ecoenv.2013.10.002,2014,journal-article,identified,10.1016/s0022-0981(97)00249-9,Sediment toxicity testing: a bioassay approach using the amphipod Corophium volutator and the polychaete Arenicola marina,Bat,1998,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.ecoenv.2013.10.002,2014,journal-article,described,10.1016/s0022-0981(97)00249-9,Sediment toxicity testing: a bioassay approach using the amphipod Corophium volutator and the polychaete Arenicola marina,Bat,1998,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.ecoenv.2013.10.002,2014,journal-article,identified,10.1007/bf00214334,"Variability of organic contaminants in inter-tidal sandflat sediments from Manukau Harbour, New Zealand",Holland,1993,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.ecoenv.2013.10.002,2014,journal-article,described,10.1007/bf00214334,"Variability of organic contaminants in inter-tidal sandflat sediments from Manukau Harbour, New Zealand",Holland,1993,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.ecoenv.2013.10.002,2014,journal-article,identified,10.1007/bf00194655,"Effects of chromium, copper, nickel and zinc on longevity and reproduction of the cladoceran Moina macrocopa",Wong,1993,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.ecoenv.2013.10.002,2014,journal-article,described,10.1007/bf00194655,"Effects of chromium, copper, nickel and zinc on longevity and reproduction of the cladoceran Moina macrocopa",Wong,1993,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1017/s1446181114000315,2014,journal-article,identified,10.1109/9.802932,"Control of Markovian jump discrete-time
                  systems with norm bounded uncertainty and unknown
               delay",Shi,1999,verified,crossref,100.0,title matches record (100% similarity)
10.1017/s1446181114000315,2014,journal-article,described,10.1109/9.802932,"Control of Markovian jump discrete-time
                  systems with norm bounded uncertainty and unknown
               delay",Shi,1999,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1017/s1446181114000315,2014,journal-article,identified,10.1109/9.780431,"Kalman filtering for continuous-time
                  uncertain systems with Markovian jumping parameters",Shi,1999,verified,crossref,100.0,title matches record (100% similarity)
10.1017/s1446181114000315,2014,journal-article,described,10.1109/9.780431,"Kalman filtering for continuous-time
                  uncertain systems with Markovian jumping parameters",Shi,1999,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.transproceed.2014.06.033,2014,journal-article,identified,10.1097/mib.0b013e318296ae5a,The efficacy and methodological challenges of psychotherapy for adults with inflammatory bowel disease: a review,Knowles,2013,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.transproceed.2014.06.033,2014,journal-article,described,10.1097/mib.0b013e318296ae5a,The efficacy and methodological challenges of psychotherapy for adults with inflammatory bowel disease: a review,Knowles,2013,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.transproceed.2014.06.033,2014,journal-article,identified,10.1016/j.transproceed.2006.05.035,Quality of life on home parenteral nutrition or after intestinal transplantation,Pironi,2006,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.transproceed.2014.06.033,2014,journal-article,described,10.1016/j.transproceed.2006.05.035,Quality of life on home parenteral nutrition or after intestinal transplantation,Pironi,2006,verified,crossref,76.47058823529412,matched a Crossref record by title search (76% similarity); no DOI given in document
10.1016/j.transproceed.2014.06.033,2014,journal-article,identified,10.1111/j.1572-0241.2007.01125.x,Nutrition and quality of life following small intestinal transplantation,O'Keefe,2007,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.transproceed.2014.06.033,2014,journal-article,described,10.1111/j.1572-0241.2007.01125.x,Nutrition and quality of life following small intestinal transplantation,O'Keefe,2007,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.1016/j.transproceed.2014.06.033,2014,journal-article,identified,10.1016/j.genhosppsych.2011.11.009,Onset and risk factors for anxiety and depression during the first 2 years after lung transplantation,Dew,2012,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.transproceed.2014.06.033,2014,journal-article,described,10.1016/j.genhosppsych.2011.11.009,Onset and risk factors for anxiety and depression during the first 2 years after lung transplantation,Dew,2012,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.transproceed.2014.06.033,2014,journal-article,identified,10.1111/j.1600-6143.2012.04243.x,Predictors and outcomes of health-related quality of life in caregivers of cardiothoracic transplant recipients,Myaskovsky,2012,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.transproceed.2014.06.033,2014,journal-article,described,10.1111/j.1600-6143.2012.04243.x,Predictors and outcomes of health-related quality of life in caregivers of cardiothoracic transplant recipients,Myaskovsky,2012,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1063/1.4898340,2014,journal-article,identified,10.1051/m2an:2005027,Modelling of natural convection flows with large temperature differences: A benchmark problem for low mach number solvers. Part 1. Reference solutions,,2005,verified,crossref,100.0,title matches record (100% similarity)
10.1063/1.4898340,2014,journal-article,described,10.1051/m2an:2005027,Modelling of natural convection flows with large temperature differences: A benchmark problem for low mach number solvers. Part 1. Reference solutions,,2005,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1063/1.4898340,2014,journal-article,identified,10.1016/s0021-9991(03)00280-8,Computation of multiphase systems with phase field models,,2003,verified,crossref,100.0,title matches record (100% similarity)
10.1063/1.4898340,2014,journal-article,described,10.1016/s0021-9991(03)00280-8,Computation of multiphase systems with phase field models,,2003,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1063/1.4898340,2014,journal-article,identified,10.1016/j.physleta.2013.07.008,From cat's eyes to multiple disjoint natural convection flow in tall tilted cavities: A direct primitive variables approach,,2013,verified,crossref,99.18032786885246,title matches record (99% similarity)
10.1063/1.4898340,2014,journal-article,described,10.1016/j.physleta.2013.07.008,From cat's eyes to multiple disjoint natural convection flow in tall tilted cavities: A direct primitive variables approach,,2013,verified,crossref,99.18032786885246,matched a Crossref record by title search (99% similarity); no DOI given in document
10.1063/1.4898340,2014,journal-article,identified,10.1016/0021-9991(91)90007-8,High-order splitting methods for the incompressible Navier-Stokes equations,,1991,verified,crossref,100.0,title matches record (100% similarity)
10.1063/1.4898340,2014,journal-article,described,10.1016/0021-9991(91)90007-8,High-order splitting methods for the incompressible Navier-Stokes equations,,1991,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1063/1.4898340,2014,journal-article,identified,10.1016/j.physleta.2011.05.022,From cat's eyes to disjoint multicellular natural convection flow in tall tilted cavities,,2011,verified,crossref,98.87640449438203,title matches record (99% similarity)
10.1063/1.4898340,2014,journal-article,described,10.1016/j.physleta.2011.05.022,From cat's eyes to disjoint multicellular natural convection flow in tall tilted cavities,,2011,verified,crossref,98.87640449438203,matched a Crossref record by title search (99% similarity); no DOI given in document
10.1063/1.4898340,2014,journal-article,identified,10.1016/j.ijheatmasstransfer.2006.06.011,2D natural convection flows in tilted cavities: Porous media and homogeneous fluids,,2006,verified,crossref,100.0,title matches record (100% similarity)
10.1063/1.4898340,2014,journal-article,described,10.1016/j.ijheatmasstransfer.2006.06.011,2D natural convection flows in tilted cavities: Porous media and homogeneous fluids,,2006,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3182/20140824-6-za-1003.01231,2014,journal-article,identified,10.1002/oca.1026,Simultaneous fault detection and control design for switched linear systems based on dymamic oberver,Davoodi,2013,verified,crossref,98.50746268656717,title matches record (99% similarity)
10.3182/20140824-6-za-1003.01231,2014,journal-article,described,10.1002/oca.1026,Simultaneous fault detection and control design for switched linear systems based on dymamic oberver,Davoodi,2013,verified,crossref,98.50746268656717,matched a Crossref record by title search (99% similarity); no DOI given in document
10.3182/20140824-6-za-1003.01231,2014,journal-article,identified,10.1109/tsp.2012.2208638,Robust Fault Detection with Statistical Uncertainty in Identified Parameters,Dong,2012,verified,crossref,100.0,title matches record (100% similarity)
10.3182/20140824-6-za-1003.01231,2014,journal-article,described,10.1109/tsp.2012.2208638,Robust Fault Detection with Statistical Uncertainty in Identified Parameters,Dong,2012,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3182/20140824-6-za-1003.01231,2014,journal-article,identified,10.1016/j.jprocont.2006.10.008,Distributional uncertainty analysis using power series and polynomial chaos expansions,Nagy,2007,verified,crossref,100.0,title matches record (100% similarity)
10.3182/20140824-6-za-1003.01231,2014,journal-article,described,10.1016/j.jprocont.2006.10.008,Distributional uncertainty analysis using power series and polynomial chaos expansions,Nagy,2007,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3182/20140824-6-za-1003.01231,2014,journal-article,identified,10.1016/j.snb.2005.06.039,Optimised Temperature Modulation of Metal Oxide Micro-hotplate Gas Sensors through Multilevel Pseudo Random Sequences,Vergara,2005,verified,crossref,100.0,title matches record (100% similarity)
10.3182/20140824-6-za-1003.01231,2014,journal-article,described,10.1016/j.snb.2005.06.039,Optimised Temperature Modulation of Metal Oxide Micro-hotplate Gas Sensors through Multilevel Pseudo Random Sequences,Vergara,2005,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.3182/20140824-6-za-1003.01231,2014,journal-article,identified,10.1016/j.amc.2012.05.024,A mathematical framework for new fault detection schemes in nonlinear stochastic continuous time dynamical systmes,Zufiria,2012,verified,crossref,99.12280701754386,title matches record (99% similarity)
10.3182/20140824-6-za-1003.01231,2014,journal-article,described,10.1016/j.amc.2012.05.024,A mathematical framework for new fault detection schemes in nonlinear stochastic continuous time dynamical systmes,Zufiria,2012,verified,crossref,99.12280701754386,matched a Crossref record by title search (99% similarity); no DOI given in document
10.1080/14780887.2014.925527,2014,journal-article,identified,10.3726/978-1-4539-0029-1,"Nomadic narratives, visual forces: Gwen John’s letters and paintings",M,2010,verified,crossref,100.0,title matches record (100% similarity)
10.1080/14780887.2014.925527,2014,journal-article,described,10.3726/978-1-4539-0029-1,"Nomadic narratives, visual forces: Gwen John’s letters and paintings",M,2010,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching book-review (100% title similarity)"
10.1016/j.anl.2014.02.007,2014,journal-article,identified,10.1080/00016480802078101,Benchmarking surgery: secondary post-tonsillectomy hemorrhage 1999–2005,Kvaerner,2009,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.anl.2014.02.007,2014,journal-article,described,10.1080/00016480802078101,Benchmarking surgery: secondary post-tonsillectomy hemorrhage 1999–2005,Kvaerner,2009,verified,crossref,86.72566371681415,matched a Crossref record by title search (87% similarity); no DOI given in document
10.1016/j.anl.2014.02.007,2014,journal-article,identified,10.1007/s00508-008-0982-9,Surgical revision of hemorrhage in 8388 patients after cold-steel adenotonsillectomies,Arnoldner,2008,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.anl.2014.02.007,2014,journal-article,described,10.1007/s00508-008-0982-9,Surgical revision of hemorrhage in 8388 patients after cold-steel adenotonsillectomies,Arnoldner,2008,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.anl.2014.02.007,2014,journal-article,identified,10.1007/s00405-011-1697-5,Analysis of prognostic factors for postoperative bleeding after tonsillectomy,Kim,2012,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.anl.2014.02.007,2014,journal-article,described,10.1007/s00405-011-1697-5,Analysis of prognostic factors for postoperative bleeding after tonsillectomy,Kim,2012,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.anl.2014.02.007,2014,journal-article,identified,10.1016/j.otohns.2008.12.005,Post-tonsillectomy bleeding: how much is too much,Blakley,2009,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.anl.2014.02.007,2014,journal-article,described,10.1016/j.otohns.2008.12.005,Post-tonsillectomy bleeding: how much is too much,Blakley,2009,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.anl.2014.02.007,2014,journal-article,identified,10.1016/s0194-5998(98)70376-6,Complications of tonsillectomy and adenoidectomy,Randall,1998,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.anl.2014.02.007,2014,journal-article,described,10.1016/s0194-5998(98)70376-6,Complications of tonsillectomy and adenoidectomy,Randall,1998,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.anl.2014.02.007,2014,journal-article,identified,10.1002/lary.21242,Risk factors for postoperative hemorrhage following tonsillectomy,Tomkinson,2011,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.anl.2014.02.007,2014,journal-article,described,10.1002/lary.21242,Risk factors for postoperative hemorrhage following tonsillectomy,Tomkinson,2011,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/s1002-0721(17)60900-1,2017,journal-article,identified,10.1016/s1002-0721(14)60137-x,Effect of cerium on the cleanliness of spring steel used in fastener of high-speed railway,Liu,2014,verified,crossref,100.0,title matches record (100% similarity)
10.1016/s1002-0721(17)60900-1,2017,journal-article,described,10.1016/s1002-0721(14)60137-x,Effect of cerium on the cleanliness of spring steel used in fastener of high-speed railway,Liu,2014,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/s1002-0721(17)60900-1,2017,journal-article,identified,10.1179/026708306x81432,Effect of cerium sulphide particle dispersions on acicular ferrite microstructure development in steels,Thewlis,2006,verified,crossref,100.0,title matches record (100% similarity)
10.1016/s1002-0721(17)60900-1,2017,journal-article,described,10.1179/026708306x81432,Effect of cerium sulphide particle dispersions on acicular ferrite microstructure development in steels,Thewlis,2006,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/s1002-0721(17)60900-1,2017,journal-article,identified,10.1007/s11661-007-9161-2,Influence of TiN inclusions on the cleavage fracture behavior of low-carbon microalloyed steels,Yan,2007,verified,crossref,100.0,title matches record (100% similarity)
10.1016/s1002-0721(17)60900-1,2017,journal-article,described,10.1007/s11661-007-9161-2,Influence of TiN inclusions on the cleavage fracture behavior of low-carbon microalloyed steels,Yan,2007,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/s1002-0721(17)60900-1,2017,journal-article,identified,10.1016/j.matchar.2006.03.004,Effects of alloying elements on the microstructure and inclusion formation in HSLA multipass welds,Bose-Filho,2007,verified,crossref,100.0,title matches record (100% similarity)
10.1016/s1002-0721(17)60900-1,2017,journal-article,described,10.1016/j.matchar.2006.03.004,Effects of alloying elements on the microstructure and inclusion formation in HSLA multipass welds,Bose-Filho,2007,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/s1002-0721(17)60900-1,2017,journal-article,identified,10.1016/s1002-0721(10)60644-8,Effect of rare earth addition on continuous heating transformation of a high speed steel for rolls,Wang,2012,verified,crossref,100.0,title matches record (100% similarity)
10.1016/s1002-0721(17)60900-1,2017,journal-article,described,10.1016/s1002-0721(10)60644-8,Effect of rare earth addition on continuous heating transformation of a high speed steel for rolls,Wang,2012,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/s1002-0721(17)60900-1,2017,journal-article,identified,10.2355/isijinternational.46.718,"Effect of particle size distribution on austenite grain growth in Fe-0.05mass%C alloy deoxidized with Mn–Si, Ti, Mg, Zr and Ce",Karasev,2006,verified,crossref,100.0,title matches record (100% similarity)
10.1016/s1002-0721(17)60900-1,2017,journal-article,described,10.2355/isijinternational.46.718,"Effect of particle size distribution on austenite grain growth in Fe-0.05mass%C alloy deoxidized with Mn–Si, Ti, Mg, Zr and Ce",Karasev,2006,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.bjane.2016.09.004,2017,journal-article,identified,10.1111/j.1529-8019.2009.01268.x,An overview of delayed pressure urticaria with special emphasis on pathogenesis and treatment,Cassano,2009,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.bjane.2016.09.004,2017,journal-article,described,10.1111/j.1529-8019.2009.01268.x,An overview of delayed pressure urticaria with special emphasis on pathogenesis and treatment,Cassano,2009,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.bjane.2016.09.004,2017,journal-article,identified,10.1016/j.iac.2004.01.006,Delayed pressure urticarial,Lawlor,2004,verified,crossref,98.11320754716981,title matches record (98% similarity)
10.1016/j.bjane.2016.09.004,2017,journal-article,described,10.1016/j.iac.2004.01.006,Delayed pressure urticarial,Lawlor,2004,verified,crossref,98.11320754716981,matched a Crossref record by title search (98% similarity); no DOI given in document
10.1016/j.bjane.2016.09.004,2017,journal-article,identified,10.1007/s00455-011-9348-y,Late dysphagia and dyspnea as complications of esophagogastroduodenoscopy in delayed pressure urticaria: case report,Czecior,2012,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.bjane.2016.09.004,2017,journal-article,described,10.1007/s00455-011-9348-y,Late dysphagia and dyspnea as complications of esophagogastroduodenoscopy in delayed pressure urticaria: case report,Czecior,2012,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1590/1413-81232017225.21722015,2017,journal-article,identified,10.1111/j.1469-7610.1980.tb00024.x,The arrival of a sibling: changes in patterns of interaction between mother and first-born child,J,1980,verified,crossref,100.0,title matches record (100% similarity)
10.1590/1413-81232017225.21722015,2017,journal-article,described,10.1111/j.1469-7610.1980.tb00024.x,The arrival of a sibling: changes in patterns of interaction between mother and first-born child,J,1980,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.1590/1413-81232017225.21722015,2017,journal-article,identified,10.1097/grf.0b013e3181b52930,Impact of antenatal and postpartum maternal mental illness: How are the children?,SR,2009,verified,crossref,100.0,title matches record (100% similarity)
10.1590/1413-81232017225.21722015,2017,journal-article,described,10.1097/grf.0b013e3181b52930,Impact of antenatal and postpartum maternal mental illness: How are the children?,SR,2009,not_found,crossref+openalex,58.47953216374269,"no indexed record matches this description. Closest was 'How Foreign Policies Impact the International System: “The Case of U.S., China, and Russia Veto Power”' at 58% similarity, below the threshold "
10.1590/1413-81232017225.21722015,2017,journal-article,identified,10.2307/1130000,Children’s responses to separation from mother during the birth of another child,T,1984,verified,crossref,100.0,title matches record (100% similarity)
10.1590/1413-81232017225.21722015,2017,journal-article,described,10.2307/1130000,Children’s responses to separation from mother during the birth of another child,T,1984,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.1590/1413-81232017225.21722015,2017,journal-article,identified,10.1037/0893-3200.18.1.5,"Mother-infant relationship in single, cohabiting, and married families: a case for marriage?",S,2004,verified,crossref,100.0,title matches record (100% similarity)
10.1590/1413-81232017225.21722015,2017,journal-article,described,10.1037/0893-3200.18.1.5,"Mother-infant relationship in single, cohabiting, and married families: a case for marriage?",S,2004,not_found,crossref+openalex,,"no work matching this description appears in either Crossref or OpenAlex. Note that coverage of books, government reports and grey literature is incomplete even in OpenAlex, so this is evidence, not p"
10.1590/1413-81232017225.21722015,2017,journal-article,identified,10.1192/bjp.150.6.782,Detection of postnatal depression: Development of the 10-item Edinburgh Postnatal Depression Scale,JL,1987,verified,crossref,100.0,title matches record (100% similarity)
10.1590/1413-81232017225.21722015,2017,journal-article,described,10.1192/bjp.150.6.782,Detection of postnatal depression: Development of the 10-item Edinburgh Postnatal Depression Scale,JL,1987,not_found,crossref+openalex,74.13793103448276,no indexed record matches this description. Closest was 'Predictive accuracy of Edinburgh Postnatal Depression Scale assessment during pregnancy for the risk of developing postpartum depressive sympto
10.1590/1413-81232017225.21722015,2017,journal-article,identified,10.1016/s0140-6736(07)60076-2,Child development: Risk factors for adverse outcomes in developing countries,SP,2007,verified,crossref,100.0,title matches record (100% similarity)
10.1590/1413-81232017225.21722015,2017,journal-article,described,10.1016/s0140-6736(07)60076-2,Child development: Risk factors for adverse outcomes in developing countries,SP,2007,verified,openalex,100.0,"not found in Crossref, but OpenAlex holds a matching article (100% title similarity)"
10.1016/j.apmr.2017.05.026,2017,journal-article,identified,10.12968/bjhc.2014.20.12.563,Chronic pain: current issues and opportunities for future collaboration,Grieve,2014,verified,crossref,99.29078014184397,title matches record (99% similarity)
10.1016/j.apmr.2017.05.026,2017,journal-article,described,10.12968/bjhc.2014.20.12.563,Chronic pain: current issues and opportunities for future collaboration,Grieve,2014,verified,crossref,99.29078014184397,matched a Crossref record by title search (99% similarity); no DOI given in document
10.1016/j.apmr.2017.05.026,2017,journal-article,identified,10.1016/j.apmr.2012.10.035,Pain and its impact on inpatient rehabilitation for acute traumatic spinal cord injury: analysis of observational data collected in the SCIRehab study,Zanca,2013,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.apmr.2017.05.026,2017,journal-article,described,10.1016/j.apmr.2012.10.035,Pain and its impact on inpatient rehabilitation for acute traumatic spinal cord injury: analysis of observational data collected in the SCIRehab study,Zanca,2013,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.apmr.2017.05.026,2017,journal-article,identified,10.15585/mmwr.rr6501e1,"CDC guidelines for prescribing opioids for chronic pain–United States, 2016",Dowell,2016,verified,crossref,99.28057553956835,title matches record (99% similarity)
10.1016/j.apmr.2017.05.026,2017,journal-article,described,10.15585/mmwr.rr6501e1,"CDC guidelines for prescribing opioids for chronic pain–United States, 2016",Dowell,2016,verified,crossref,99.28057553956835,matched a Crossref record by title search (99% similarity); no DOI given in document
10.1016/j.apmr.2017.05.026,2017,journal-article,identified,10.1016/j.jpain.2011.07.005,Postoperative pain trajectories in chronic pain patients undergoing surgery: the effects of chronic opioid pharmacotherapy on acute pain,Chapman,2011,verified,crossref,100.0,title matches record (100% similarity)
10.1016/j.apmr.2017.05.026,2017,journal-article,described,10.1016/j.jpain.2011.07.005,Postoperative pain trajectories in chronic pain patients undergoing surgery: the effects of chronic opioid pharmacotherapy on acute pain,Chapman,2011,verified,crossref,100.0,matched a Crossref record by title search (100% similarity); no DOI given in document
10.1016/j.apmr.2017.05.026,2017,journal-article,identified,10.1100/tsw.2011.2,"Longitudinal data analyses using linear mixed models in SPSS: concepts, procedures and illustrations",Shek,2011,verified,crossref,100.0,title matches record (100% similarity)
